plot_id,community_id,road_id,allocation_status,construction_status,plot_status,zone_tpss,service_status,area_calculated,development_type,landuse_code,elms_landuse_en,elms_landuse_ar,elms_allocation_en,elms_allocation_ar,sector_tpss,flat_id,gis_id,sector_plot_num,plot_number,community_name_eng,community_name_ara,dev_projectid,dev_far,devcode,max_gfa,municipality_name,district_id,district_name,dev_category,dev_description,elms_parentlanduse_e,elms_parentlanduse_a,created_user,created_date,last_edited_user,last_edited_date,estimatedarea,municipality_id,shape_Length,shape_Area
4337417,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.651981610000007,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337417,YN7_233,233,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,60.001816135052458,168.758580650468076
4337418,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.645433929999996,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337418,YN7_234,234,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,60.000445641046959,168.751832359503481
4337419,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.643962859999988,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337419,YN7_246,246,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,59.999819833304464,168.751437506292945
4337420,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.647084710000001,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337420,YN7_247,247,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,60.000515198087790,168.752872495343041
4337421,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.645265679999994,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337421,YN7_255,255,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,59.999819828568626,168.751153490204842
4337422,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.641361109999991,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337422,YN7_259,259,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,60.001120887581678,168.747707150670720
4337423,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.644025569999997,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337423,YN7_267,267,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,59.999986102636662,168.750104005642072
4337424,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.649426220000009,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337424,YN7_274,274,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,59.999932532321054,168.754427389122384
4337425,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.631472819999999,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337425,YN7_285,285,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,59.998434134839037,168.738063385318810
4337426,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.650606170000003,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337426,YN7_286,286,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,60.000093081818605,168.756726005606197
4337427,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,202.429890129999990,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337427,YN7_291,291,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,64.000651642551802,202.559393284988573
4337428,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.654937880000006,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337428,YN7_296,296,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,60.001591484206877,168.761780000590051
4337429,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.637402939999987,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337429,YN7_297,297,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,60.000083352994245,168.744813004775040
4337430,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.649679910000003,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337430,YN7_308,308,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,60.000083350364982,168.756123986240311
4337431,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.652862709999994,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337431,YN7_318,318,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,60.001317850563488,168.759749303153200
4337432,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.642851949999994,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337432,YN7_329,329,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,60.000535497894710,168.749431998811701
4337433,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.638088479999993,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337433,YN7_336,336,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,59.999940405665932,168.745093994235617
4337434,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.651992680000006,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337434,YN7_356,356,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,59.999627016509258,168.759382603249236
4337435,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.638152149999996,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337435,YN7_367,367,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,60.000535777188475,168.744736002244565
4337436,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.646394229999999,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337436,YN7_370,370,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,59.999940503727331,168.753865506813696
4337437,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,202.425177050000002,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337437,YN7_377,377,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,64.000411369717170,202.552191003207184
4337438,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,169.077104329999997,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337438,YN7_381,381,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,60.117416008088995,169.184044307090602
4337439,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.813926869999989,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337439,YN7_385,385,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,60.045244276342245,168.920627756483100
4337440,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,179.454608610000008,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337440,YN7_390,390,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,62.894569589544247,179.567266509544964
4337441,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,225.793920899999989,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337441,YN7_398,398,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,66.567436923027998,225.937184006330000
4337442,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,176.841592850000012,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337442,YN7_399,399,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,62.191158634615228,176.955336496674192
4337443,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,168.639074990000012,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337443,YN7_412,412,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,59.999622767498515,168.746780502340641
4337444,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,213.616013390000006,,,townhouse,تاون هاوس,Investment,استثماري,YN7,,10004337444,YN7_416,416,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,64.000089215437256,213.751891492171580
4337445,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,314.801402829999972,,,residentialVilla,فيلا سكنية,Investment,استثماري,YN7,,10004337445,YN7_429,429,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,73.000188365698136,314.999968496079020
4337446,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,316.614336480000020,,,residentialVilla,فيلا سكنية,Investment,استثماري,YN7,,10004337446,YN7_430,430,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,73.283396121209634,316.814670041216232
4337447,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,314.809825090000004,,,residentialVilla,فيلا سكنية,Investment,استثماري,YN7,,10004337447,YN7_436,436,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,73.001536366536641,315.010138494327066
4337448,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,314.802686199999982,,,residentialVilla,فيلا سكنية,Investment,استثماري,YN7,,10004337448,YN7_447,447,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,73.000224227641269,315.000889982426202
4337449,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,314.807106379999993,,,residentialVilla,فيلا سكنية,Investment,استثماري,YN7,,10004337449,YN7_448,448,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,73.001008350514255,315.006379009604188
4337450,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,314.789026149999984,,,residentialVilla,فيلا سكنية,Investment,استثماري,YN7,,10004337450,YN7_456,456,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,72.998515540814424,314.989320350190610
4337451,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,314.794622489999995,,,residentialVilla,فيلا سكنية,Investment,استثماري,YN7,,10004337451,YN7_460,460,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,72.999299694391766,314.994585063865486
4337452,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,314.789081880000026,,,residentialVilla,فيلا سكنية,Investment,استثماري,YN7,,10004337452,YN7_467,467,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,72.998331553691202,314.987808090764986
4337453,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,314.800265809999985,,,residentialVilla,فيلا سكنية,Investment,استثماري,YN7,,10004337453,YN7_470,470,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,72.998293853348542,314.999358499026016
4337454,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,408.203909739999972,,,residentialVilla,فيلا سكنية,Investment,استثماري,YN7,,10004337454,YN7_482,482,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,79.824203081467090,408.460858484196081
4337455,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,314.804082970000024,,,residentialVilla,فيلا سكنية,Investment,استثماري,YN7,,10004337455,YN7_494,494,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,73.000232908254560,315.002132989849372
4337456,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,314.839409139999987,,,residentialVilla,فيلا سكنية,Investment,استثماري,YN7,,10004337456,YN7_500,500,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,73.005133125132616,315.037402653371544
4337457,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,314.799809869999990,,,residentialVilla,فيلا سكنية,Investment,استثماري,YN7,,10004337457,YN7_501,501,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,73.000447242353744,314.997162080640692
4337458,5173,0,ALLOCATED,Constructed,Constructed,YAS ISLAND,available,456.410995660000026,,,residentialVilla,فيلا سكنية,Investment,استثماري,YN7,,10004337458,YN7_505,505,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,investment,استثماري,,,,12/26/2024 3:02:02,,41,85.170829930532776,456.698425911125639
4337459,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,available,259.599842029999991,,,Park/Public Garden,منتزه / حديقة عامة,,,YN7,,10004337459,YN7_G13,G13,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,publicOpenSpace,مناطق عامة,,,,12/26/2024 3:02:02,,41,70.138948319011320,259.763321251002708
4337460,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,available,3289.734821829999873,,,Park/Public Garden,منتزه / حديقة عامة,,,YN7,,10004337460,YN7_G7,G7,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,publicOpenSpace,مناطق عامة,,,,12/26/2024 3:02:02,,41,355.869989513218343,3291.808831051141169
4337461,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,available,469.141210670000021,,,Park/Public Garden,منتزه / حديقة عامة,,,YN7,,10004337461,YN7_G9,G9,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,publicOpenSpace,مناطق عامة,,,,12/26/2024 3:02:02,,41,133.403017685223375,469.439208986088886
4337462,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,available,269.628929679999999,,,Developed Open Space,مساحة مفتوحة مطورة,Public Open Space,مناطق عامة,YN7,,10004337462,YN7_P22,P22,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,publicOpenSpace,مناطق عامة,,,,12/26/2024 3:02:02,,41,116.000414294027621,269.799187491919838
4337463,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,available,134.814571580000006,,,Developed Open Space,مساحة مفتوحة مطورة,Public Open Space,مناطق عامة,YN7,,10004337463,YN7_P23,P23,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,publicOpenSpace,مناطق عامة,,,,12/26/2024 3:02:02,,41,62.998047594544914,134.898894504768236
4337464,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,available,112.428952460000005,,,Developed Open Space,مساحة مفتوحة مطورة,Public Open Space,مناطق عامة,YN7,,10004337464,YN7_P29,P29,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,publicOpenSpace,مناطق عامة,,,,12/26/2024 3:02:02,,41,54.999549793749800,112.499795087958020
4337465,5173,0,ALLOCATED,Not Constructed,Not Constructed,YAS ISLAND,available,45.726379420000001,,,Developed Open Space,مساحة مفتوحة مطورة,Public Open Space,مناطق عامة,YN7,,10004337465,YN7_P39,P39,YN7,ياس شمال 7,1268,N/A,PLANNED DEVELOPMENT,0.000000000000000,Abu Dhabi City,1330,Yas Island,Other,PLANNED DEVELOPMENT,publicOpenSpace,مناطق عامة,,,,12/26/2024 3:02:02,,41,28.249733324849728,45.755349350102605
