year,municipality,municipality_id,district,district_id,project_name,project_id,project_number,typology,layout,rent_type,volume,value,shape_Length,shape_Area
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,1 bed,new,42.000000000000000,2189500.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,1 bed,renewal,45.000000000000000,2971949.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,2 beds,new,19.000000000000000,1357100.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,2 beds,renewal,11.000000000000000,848499.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,3 beds,renewal,1.000000000000000,107500.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,4 beds,renewal,1.000000000000000,110000.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,7+ beds,new,2.000000000000000,170000.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,1 bed,new,64.000000000000000,3321601.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,1 bed,renewal,61.000000000000000,3234582.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,2 beds,new,18.000000000000000,1303260.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,2 beds,renewal,19.000000000000000,1431327.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,3 beds,new,1.000000000000000,125000.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,3 beds,renewal,2.000000000000000,35834.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,4 beds,new,1.000000000000000,155000.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,4 beds,renewal,1.000000000000000,110000.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,1 bed,new,49.000000000000000,2783479.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,1 bed,renewal,42.000000000000000,2211326.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,2 beds,new,21.000000000000000,1779600.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,2 beds,renewal,15.000000000000000,1192650.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,3 beds,new,1.000000000000000,140000.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,3 beds,renewal,1.000000000000000,121154.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,4 beds,new,1.000000000000000,51667.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,unclassified,new,1.000000000000000,45000.000000000000000,338.967930191018922,5180.652803957646938
2025,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,1 bed,new,66.000000000000000,5031379.000000000000000,338.967930191018922,5180.652803957646938
2025,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,1 bed,renewal,25.000000000000000,1375961.000000000000000,338.967930191018922,5180.652803957646938
2025,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,2 beds,new,15.000000000000000,1411000.000000000000000,338.967930191018922,5180.652803957646938
2025,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,2 beds,renewal,8.000000000000000,604200.000000000000000,338.967930191018922,5180.652803957646938
2019,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,1 bed,new,62.000000000000000,3803000.000000000000000,338.967930191018922,5180.652803957646938
2019,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,1 bed,renewal,30.000000000000000,1762429.000000000000000,338.967930191018922,5180.652803957646938
2019,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,2 beds,new,25.000000000000000,2028500.000000000000000,338.967930191018922,5180.652803957646938
2019,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,2 beds,renewal,13.000000000000000,1103230.000000000000000,338.967930191018922,5180.652803957646938
2019,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,3 beds,new,2.000000000000000,245000.000000000000000,338.967930191018922,5180.652803957646938
2019,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,4 beds,new,1.000000000000000,128000.000000000000000,338.967930191018922,5180.652803957646938
2019,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,7+ beds,new,1.000000000000000,97000.000000000000000,338.967930191018922,5180.652803957646938
2020,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,1 bed,new,50.000000000000000,2961750.000000000000000,338.967930191018922,5180.652803957646938
2020,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,1 bed,renewal,40.000000000000000,2297629.000000000000000,338.967930191018922,5180.652803957646938
2020,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,2 beds,new,13.000000000000000,1007000.000000000000000,338.967930191018922,5180.652803957646938
2020,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,2 beds,renewal,11.000000000000000,942000.000000000000000,338.967930191018922,5180.652803957646938
2020,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,4 beds,new,1.000000000000000,130000.000000000000000,338.967930191018922,5180.652803957646938
2020,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,4 beds,renewal,1.000000000000000,62500.000000000000000,338.967930191018922,5180.652803957646938
2020,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,7+ beds,renewal,1.000000000000000,97000.000000000000000,338.967930191018922,5180.652803957646938
2021,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,1 bed,new,44.000000000000000,2427666.000000000000000,338.967930191018922,5180.652803957646938
2021,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,1 bed,renewal,39.000000000000000,2204850.000000000000000,338.967930191018922,5180.652803957646938
2021,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,2 beds,new,19.000000000000000,1144500.000000000000000,338.967930191018922,5180.652803957646938
2021,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,2 beds,renewal,17.000000000000000,1435000.000000000000000,338.967930191018922,5180.652803957646938
2021,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,3 beds,new,1.000000000000000,105000.000000000000000,338.967930191018922,5180.652803957646938
2021,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,4 beds,new,1.000000000000000,110000.000000000000000,338.967930191018922,5180.652803957646938
2021,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,4 beds,renewal,2.000000000000000,187500.000000000000000,338.967930191018922,5180.652803957646938
2021,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,unclassified,new,1.000000000000000,1000.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,1 bed,new,42.000000000000000,2189500.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,1 bed,renewal,45.000000000000000,2971949.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,2 beds,new,19.000000000000000,1357100.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,2 beds,renewal,11.000000000000000,848499.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,3 beds,renewal,1.000000000000000,107500.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,4 beds,renewal,1.000000000000000,110000.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,7+ beds,new,2.000000000000000,170000.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,1 bed,new,64.000000000000000,3321601.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,1 bed,renewal,61.000000000000000,3234582.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,2 beds,new,18.000000000000000,1303260.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,2 beds,renewal,19.000000000000000,1431327.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,3 beds,new,1.000000000000000,125000.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,3 beds,renewal,2.000000000000000,35834.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,4 beds,new,1.000000000000000,155000.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,4 beds,renewal,1.000000000000000,110000.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,1 bed,new,49.000000000000000,2783479.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,1 bed,renewal,42.000000000000000,2211326.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,2 beds,new,21.000000000000000,1779600.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,2 beds,renewal,15.000000000000000,1192650.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,3 beds,new,1.000000000000000,140000.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,3 beds,renewal,1.000000000000000,121154.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,4 beds,new,1.000000000000000,51667.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,unclassified,new,1.000000000000000,45000.000000000000000,338.967930191018922,5180.652803957646938
2025,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,1 bed,new,66.000000000000000,5031379.000000000000000,338.967930191018922,5180.652803957646938
2025,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,1 bed,renewal,25.000000000000000,1375961.000000000000000,338.967930191018922,5180.652803957646938
2025,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,2 beds,new,15.000000000000000,1411000.000000000000000,338.967930191018922,5180.652803957646938
2025,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,2 beds,renewal,8.000000000000000,604200.000000000000000,338.967930191018922,5180.652803957646938
2019,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,All beds,new,91.000000000000000,6301500.000000000000000,338.967930191018922,5180.652803957646938
2019,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,All beds,renewal,43.000000000000000,2865659.000000000000000,338.967930191018922,5180.652803957646938
2020,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,All beds,new,64.000000000000000,4098750.000000000000000,338.967930191018922,5180.652803957646938
2020,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,All beds,renewal,53.000000000000000,3399129.000000000000000,338.967930191018922,5180.652803957646938
2021,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,All beds,new,66.000000000000000,3788166.000000000000000,338.967930191018922,5180.652803957646938
2021,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,All beds,renewal,58.000000000000000,3827350.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,All beds,new,63.000000000000000,3716600.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,All beds,renewal,58.000000000000000,4037948.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,All beds,new,84.000000000000000,4904861.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,All beds,renewal,83.000000000000000,4811743.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,All beds,new,73.000000000000000,4799746.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,All beds,renewal,58.000000000000000,3525130.000000000000000,338.967930191018922,5180.652803957646938
2025,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,All beds,new,81.000000000000000,6442379.000000000000000,338.967930191018922,5180.652803957646938
2025,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,Apartment / Duplex,All beds,renewal,33.000000000000000,1980161.000000000000000,338.967930191018922,5180.652803957646938
2025,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,All beds,renewal,33.000000000000000,1980161.000000000000000,338.967930191018922,5180.652803957646938
2021,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,All beds,renewal,58.000000000000000,3827350.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,All beds,new,63.000000000000000,3716600.000000000000000,338.967930191018922,5180.652803957646938
2022,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,All beds,renewal,58.000000000000000,4037948.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,All beds,new,84.000000000000000,4904861.000000000000000,338.967930191018922,5180.652803957646938
2019,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,All beds,new,91.000000000000000,6301500.000000000000000,338.967930191018922,5180.652803957646938
2020,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,All beds,new,64.000000000000000,4098750.000000000000000,338.967930191018922,5180.652803957646938
2025,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,All beds,new,81.000000000000000,6442379.000000000000000,338.967930191018922,5180.652803957646938
2023,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,All beds,renewal,83.000000000000000,4811743.000000000000000,338.967930191018922,5180.652803957646938
2024,Abu Dhabi City,41,AL REEM ISLAND,57,ocean scape,1197,2018/136266,All property types,All beds,renewal,58.000000000000000,3525130.000000000000000,338.967930191018922,5180.652803957646938
